GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,QuadClass,NumArticles,NumSources,AvgTone,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Fullname,SOURCEURL
542040284,20160519,SINGAPORE,SCIENTIST,4,5,1,-6.52818991097923,1.3667,103.8,Singapore,http://www.neonnettle.com/sphere/279-74-nasa-scientists-been-killed-in-the-last-two-years-what-s-going-on-
557002424,20160705,EMPLOYEE,INVESTOR,4,5,1,0.17371163867979,1.25,103.827,"Sentosa, Singapore (general), Singapore",http://www.straitstimes.com/opinion/sustainability-reports-boost-spores-status-as-global-market
547455919,20160605,SINGAPORE,CARDIFF,4,3,1,-8.30188679245284,1.3667,103.8,Singapore,http://www.bbc.co.uk/news/uk-wales-south-east-wales-36456285
558225011,20160709,POLICE,SINGAPORE,4,8,1,-8.69565217391305,1.43333,103.831,"Yishun, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/man-found-dead-at-yishun/2944408.html
548140942,20160607,ALASKA,FOREIGN NATIONAL,4,14,2,-3.13681747694317,1.3667,103.8,Singapore,http://hosted.ap.org/dynamic/stories/U/US_ALASKA_FISHING_LODGE_FIRE?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-06-07-16-43-59
568155721,20160810,BUSINESS,SINGAPORE,4,10,1,-3.15789473684211,1.3667,103.8,Singapore,http://www.todayonline.com/singapore/woman-found-dead-building-parapet-raffles-place
548406653,20160608,STUDENT,ISTANBUL,4,2,1,-15.5172413793103,1.3667,103.8,Singapore,http://www.haberler.com/istanbul-daki-teror-saldirilarina-tepkiler-8511392-haberi/
568832677,20160812,EMPLOYEE,MYANMAR,4,5,1,-1.06100795755968,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/brother-of-murdered/3037952.html
550786766,20160616,ORLANDO,SINGAPORE,4,10,1,-2.51046025104602,1.3667,103.8,Singapore,http://www.singaporestar.com/index.php/sid/245001145
550433197,20160615,ORLANDO,SINGAPORE,4,20,1,-2.42493600361391,1.3667,103.8,Singapore,http://www.singaporestar.com/index.php/sid/244965845
550553313,20160615,ORLANDO,SINGAPORE,4,5,1,-4.89130434782609,1.28389,103.858,"Marina Bay, Singapore (general), Singapore",http://www.singaporestar.com/index.php/sid/244967081
566172123,20160803,SINGAPORE,HOSPITAL,4,10,1,-7.41935483870968,1.3667,103.8,Singapore,http://www.theonlinecitizen.com/blog/2016/08/04/four-injured-by-gas-explosion-at-hawker-stall-in-old-airport-road-hawker-centre/
568833198,20160812,SINGAPORE,MYANMAR,4,5,1,-1.06100795755968,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/brother-of-murdered/3037952.html
548182068,20160608,ALASKA,FOREIGN NATIONAL,4,15,1,-1.36906833739413,1.3667,103.8,Singapore,http://www.newsminer.com/the-latest-person-hurt-in-alaska-fire-out-of-hospital/article_03283ece-dc29-5b40-9fb7-5ce27d5f6ac1.html
565640943,20160802,SINGAPORE,HOSPITAL,4,10,1,-7.56756756756757,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/4-injured-after-hawker/3005896.html
550685046,20160615,ORLANDO,SINGAPORE,4,10,1,-2.63157894736842,1.29778,103.887,"Katong, Singapore (general), Singapore",http://www.singaporestar.com/index.php/sid/244993351
545953336,20160601,HOSPITAL,SINGAPORE,4,2,1,-4.07725321888412,1.41444,103.907,"Punggol, Singapore (general), Singapore",http://news.asiaone.com/news/singapore/boy-hurt-wild-boar-punggol-discharged-hospital
557974877,20160708,EMPLOYEE,INVESTOR,4,5,1,-0.11799410029499,1.3667,103.8,Singapore,http://www.nationmultimedia.com/aec/Sustainability-reports-boost-Singapores-status-as--30289928.html
565954087,20160803,SINGAPORE,MALAYSIAN,4,6,1,-3.72881355932204,1.32139,103.657,"Tuas, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/2-injured-after-canopies/3008410.html
561401764,20160719,MINIST OF FOREIGN AFFAIRS,SINGAPOREAN,4,5,1,-3.98860398860399,1.25,103.827,"Sentosa, Singapore (general), Singapore",http://www.straitstimes.com/singapore/sutd-student-injured-in-nice-terror-attack-has-passed-critical-period
550143460,20160614,AFGHAN,CIVILIAN,4,15,1,0.446827294779154,1.3667,103.8,Singapore,http://www.asianews.network/content/bangladesh-elected-vice-president-71st-unga-session-19687
522053096,20160310,SINGAPORE,CALIF,4,4,1,-5.42635658914729,1.3667,103.8,Singapore,http://hosted.ap.org/dynamic/stories/G/GLF_LPGA_TOUR_CHUN?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-03-17-15-03-55
536551046,20160503,SINGAPORE,CARDIFF,4,3,1,-5.0632911392405,1.3667,103.8,Singapore,http://www.bbc.co.uk/news/uk-wales-south-east-wales-36189851
458811885,20150818,THAILAND,SINGAPORE,4,6,1,-5.71428571428572,1.3667,103.8,Singapore,http://www.straitstimes.com/asia/se-asia/bangkok-blast-singapore-mother-and-son-were-injured-while-praying-at-erawan-shrine
465537669,20150910,THE US,WORKER,4,10,1,-2.61261261261261,1.3667,103.8,Singapore,http://www.researchsea.com/html/article.php/aid/9075/cid/1/research/science/singapore_management_university/don___t_underestimate_undergraduates.html
478937925,20151026,SINGAPORE,COMPANY,4,2,1,1.006148686417,1.3667,103.8,Singapore,http://www.soyacincau.com/tag/redmi/
458496997,20150817,SINGAPORE,SINGAPORE,4,2,1,-4.62351387054161,1.3667,103.8,Singapore,http://www.straitstimes.com:80/asia/se-asia/explosion-rocks-bangkok-commercial-hub-casualties-seen-afp
476722799,20151016,JAIN,COMPANY,4,4,1,1.19695321001088,1.3667,103.8,Singapore,http://www.moneycontrol.com/news/result-analysis/rils-q2-performance-heresexperts-feel_3636781.html
510877754,20160211,SINGAPORE,PHILIPPINE,4,4,1,-1.90839694656488,1.3667,103.8,Singapore,http://panaynewsphilippines.com/2016/02/12/mom-wont-kill-herself-dead-ilongga-ofw-had-big-dreams/
507904913,20160202,SINGAPORE,MEDIA,4,8,1,-0.6578947368421,1.43333,103.831,"Yishun, Singapore (general), Singapore",http://www.theonlinecitizen.com/2016/02/moe-schools-obligated-to-cooperate-with-police-and-not-stand-in-the-way-of-law/
495564610,20151219,VIJAYAWADA,WORKER,4,5,1,-5.79268292682926,1.3667,103.8,Singapore,http://www.newindianexpress.com/states/andhra_pradesh/Anganwadi-Workers-Canecharged-at-Vijaywada-70-Hurt/2015/12/19/article3185382.ece
456525921,20150810,ASSOCIATED PRESS,POLICE,4,3,1,-7.8125,1.3667,103.8,Singapore,http://www.todayonline.com/world/americas/shots-fired-protest-marking-anniversary-michael-browns-death
481696771,20151104,SINGAPORE,BUSINESS,4,2,1,-9.0032154340836,1.3667,103.8,Singapore,http://banglamail24.com/news/115204
459967781,20150822,WORKER,SINGAPORE,4,2,1,-4.2620363062352,1.23389,103.766,"Pulau Bukom, Singapore (general), Singapore",http://wildsingaporenews.blogspot.com/2015/08/3-in-critical-condition-after-pulau.html
437588213,20150601,QUEZON,A US,4,1,1,-5.16129032258065,1.3667,103.8,Singapore,http://www.gmanetwork.com/news/story/496562/news/nation/witnesses-testify-pemberton-had-scratches-lacerations-days-after-laude-killing
462166708,20150830,POLICE,ENGINEER,4,5,1,-4.91329479768786,1.3667,103.8,Singapore,http://newsinfo.inquirer.net/717638/female-engineer-shot-found-dead-in-car-in-laguna
516817390,20160301,SINGAPORE,SINGAPORE,4,2,1,-2.0527858734130859,1.4333300590515137,103.83100128173828,"Yishun, Singapore (general), Singapore",http://www.straitstimes.com/singapore/interest-and-well-being-of-students-is-always-a-key-priority-of-schools-ng-chee-meng-on
438894821,20150606,SABAH,PUPIL,4,10,1,-1.63487738419619,1.3,103.9,"Tanjong Katong, Singapore (general), Singapore",http://news.asiaone.com/news/singapore/sabah-quake-8-spore-kids-2-teachers-missing
523587270,20160323,SINGAPORE,CONGRESS,4,10,1,1.13122171945702,1.3667,103.8,Singapore,http://www.thejakartapost.com/news/2016/03/23/house-build-indonesia-s-library-congress.html
499034850,20160103,SINGAPORE,DOCTOR,4,10,1,-5.13219284603422,1.3667,103.8,Singapore,http://www.westfieldtimes.com/asia/raffles-place-robber-went-attempting-to-find-cash-changer/101566/
522117754,20160311,SINGAPORE,CALIF,4,4,1,-6.61764705882353,1.3667,103.8,Singapore,http://mynorthwest.com/37/2935075/Chun-withdraws-from-Kia-Classic-because-of-back-injury
451272410,20150722,YOGA,SINGAPORE,4,5,1,-1.49476831091181,1.3667,103.8,Singapore,https://sg.news.yahoo.com/yoga-studios-trouble-092538533.html
446665511,20150706,PUBLICATION,SINGAPORE,4,4,1,-7.02702702702703,1.3667,103.8,Singapore,http://www.bignewsnetwork.com/index.php/sid/234507825
506638159,20160129,BALI,SINGAPORE,4,8,1,-2.85714285714286,1.3667,103.8,Singapore,http://forums.asiaone.com/showthread.php?s=d2a12953d5934714fd121224ff5e843b&p=1820647
451273122,20150722,SINGAPORE,SINGAPORE,4,5,1,-1.49476831091181,1.3667,103.8,Singapore,https://sg.news.yahoo.com/yoga-studios-trouble-092538533.html
434286794,20150519,PAKISTAN,INDONESIAN,4,1,1,-6.16740088105727,1.3667,103.8,Singapore,http://tribune.com.pk/story/888706/indonesian-envoy-injured-in-naltar-crash-succumbs-to-injuries-in-singapore-hospital/
556669593,20160703,MALAYSIA,MALAYSIA,4,4,1,-2.01342281879195,1.25,103.827,"Sentosa, Singapore (general), Singapore",http://www.straitstimes.com/singapore/radicalism-rising-in-region-shanmugam
427702041,20150423,SINGAPOREAN,MOROBE,4,8,1,0.81081081081081,1.3667,103.8,Singapore,http://news.asiaone.com/news/singapore/singapore-thanks-champions-its-interests-abroad
505430043,20160125,POLICE POST,STARBUCKS,4,2,1,-2.8328611898017,1.3667,103.8,Singapore,http://www.ibtimes.com/indonesia-islamic-state-group-syria-australia-funding-terrorism-isis-paid-jakarta-2278433
440682324,20150613,JAPAN,PRIME MINISTER,4,2,1,2.53807106598985,1.3667,103.8,Singapore,http://www.apnewscorner.com/news/political/details/10518/latest/Chandrababu-to-bring-3-Prime-ministers-on-Foundation-stone-day.html
540276830,20160514,POLICE,MONK,4,10,1,-9.50413223140496,1.3667,103.8,Singapore,http://www.tribunnews.com/internasional/2016/05/14/kekerasan-minoritas-biksu-berusia-lanjut-tewas-di-bangladesh
555331600,20160630,POLICE,ASSAILANT,4,10,1,-11.5473441108545,1.3667,103.8,Singapore,https://24tanzania.com/teen-found-guilty-in-fatal-new-delhi-gang-rape-case/
481696648,20151104,ISLAM,BUSINESS,4,2,1,-9.0032154340836,1.3667,103.8,Singapore,http://banglamail24.com/news/115204
516959218,20160301,BRAZIL,UNIVERSITY,4,10,1,-5.50918196994991,1.3667,103.8,Singapore,http://panaynewsphilippines.com/2016/03/02/shipping-company-files-perjury-raps-vs-ma-of-dead-ship-intern/
440118827,20150611,FIREFIGHTER,SINGAPORE,4,6,1,-3.2520325203252,1.3825,103.75,"Choa Chu Kang, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/fire-breaks-out-at-choa/1907468.html
487146884,20151121,SINGAPORE,SERVICEMAN,4,9,1,-4.31034482758621,1.45083,103.829,"Sembawang, Singapore (general), Singapore",http://www.straitstimes.com/singapore/20-year-old-regular-serviceman-pronounced-dead-in-sembawang-camp
540399275,20160515,POLICE,MONK,4,10,1,-9.09090909090909,1.3667,103.8,Singapore,http://poskotanews.com/2016/05/15/biksu-berusia-lanjut-dibunuh-di-bangladesh/
478555880,20151024,SECURITY OFFICIAL,PRESIDENT,4,10,1,-6.27450980392157,1.3667,103.8,Singapore,http://www.huewire.com/miscellaneous/maldives-vice-president-arrested-for-blast-investigation/23455/
473731139,20151007,FRENCH,SINGAPORE,4,10,1,-8.18181818181818,1.3667,103.8,Singapore,http://www.lepetitjournal.com/singapour/accueil-singapour/breves/226996-drame-dans-la-communaute-francophone-a-singapour
448023432,20150710,SINGAPORE,HINDU PILGRIM,4,4,1,-5.57729941291585,1.3667,103.8,Singapore,http://thedailynewnation.com/news/59521/25-zakat-seekers-killed-in-stampede.html
516009635,20160227,VIETNAM,UNITED KINGDOM,4,1,1,-3.367408275604248,1.3667000532150269,103.80000305175781,Singapore,https://sg.news.yahoo.com/thai-tiger-temples-plan-become-zoo-rejected-112202671.html
473683238,20151007,NEIGHBOURHOOD,POLICE,4,2,1,-9.6551724137931,1.34028,103.776,"Bukit Timah, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/d-leedon-murder-man-to-be/2174956.html
446419434,20150706,THIEVES,SINGAPOREAN,4,10,1,-4.49438202247191,1.3667,103.8,Singapore,http://forums.asiaone.com/showthread.php?s=fae5ba8b8cf4f92f2c340f6b7248c219&p=1727267
453447191,20150729,ISLAM,COMPANY,4,10,1,-5.33088235294118,1.3667,103.8,Singapore,http://comillarkagoj.com/%E0%A6%B2%E0%A6%BE%E0%A6%95%E0%A6%B8%E0%A6%BE%E0%A6%AE-%E0%A6%AB%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AE%E0%A6%BF-%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%87%E0%A6%B2%E0%A7%87-%E0%A7%A9%E0%A6%B2/
433888797,20150517,TERENGGANU,SINGAPORE,4,2,1,-1.47058823529412,1.3667,103.8,Singapore,http://news.asiaone.com/news/singapore/terengganu-fans-turn-violent-lionxii-players-and-fans-stranded-5-hours-stadium
536550221,20160503,CARDIFF,SINGAPORE,4,1,1,-5.0632911392405,1.3667,103.8,Singapore,http://www.bbc.co.uk/news/uk-wales-south-east-wales-36189851
534171198,20160425,INDONESIAN,SINGAPOREAN,4,10,1,-0.42194092827004,1.3667,103.8,Singapore,http://www.straitstimes.com/singapore/singapore-womans-body-found-near-indonesian-dive-site
448022129,20150710,NARAYANGANJ,HINDU PILGRIM,4,6,1,-5.57729941291585,1.3667,103.8,Singapore,http://thedailynewnation.com/news/59521/25-zakat-seekers-killed-in-stampede.html
458569780,20150817,SINGAPORE,SINGAPOREAN,4,3,1,-7.19424460431653,1.3667,103.8,Singapore,http://news.xinhuanet.com/english/2015-08/18/c_134527358.htm
643592119,20160405,POLICE,AHMAD ZAHID HAMIDI,4,10,1,-5.2930056710775,1.3667,103.8,Singapore,http://www.malaysiakini.com/news/378062
433648545,20150515,NURSE,SINGAPORE,4,2,1,-3.00751879699248,1.43333,103.831,"Yishun, Singapore (general), Singapore",http://www.tnp.sg/news/singapore-news/she-was-trapped-between-bus-tyres
577041539,20160908,SINGAPORE,SINGAPORE,4,10,1,-9.58083832335326,1.3667,103.8,Singapore,http://www.elfagr.org/2267243
434286796,20150519,PAKISTAN,INDONESIA,4,5,1,-6.16740088105727,1.3667,103.8,Singapore,http://tribune.com.pk/story/888706/indonesian-envoy-injured-in-naltar-crash-succumbs-to-injuries-in-singapore-hospital/
497090599,20151225,SINGAPORE,JOHOR,4,2,1,-5.22388059701492,1.3667,103.8,Singapore,http://www.nst.com.my/news/2015/12/118986/kota-tinggi-crash-four-burned-inferno
625059647,20170207,POLICE,SINGAPORE,4,2,1,-2.23642172523962,1.3667,103.8,Singapore,http://www.eglobaltravelmedia.com.au/probe-into-mysterious-death-of-sia-flight-attendant/
616875721,20170113,SINGAPORE,ISLAM,4,3,1,-4.92957746478873,1.3075,103.821,"Gleneagles Hospital, Singapore (general), Singapore",http://www.thedailystar.net/city/photo-journo-zia-flown-singapore-1345117
534133306,20160424,INDONESIAN,SINGAPOREAN,4,10,1,-0.42194092827004,1.3667,103.8,Singapore,http://www.straitstimes.com/singapore/spore-womans-body-found-near-indonesian-dive-site
620796494,20170126,SINGAPORE,GANG,4,4,1,-5.82010582010582,1.33333,103.867,"Kallang, Singapore (general), Singapore",http://news.asiaone.com/news/singapore/kallang-slashings-appeal-court-defers-judgment-pair-convicted-murder
621298701,20170127,MONGOLIA,POPULATION,4,8,1,-4.5407636738906,1.3667,103.8,Singapore,http://www.singaporestar.com/index.php/sid/251256983
446858487,20150707,SINGAPORE,SCIENTIST,4,1,1,-1.85922974767596,1.3667,103.8,Singapore,http://investmentwatchblog.com/why-have-74-prominent-scientists-been-murdered-in-the-past-ten-years/
530762766,20160415,MINDANAO,PHILIPPINE,4,4,1,-2.87569573283859,1.3667,103.8,Singapore,http://www.eurasiareview.com/15042016-the-basilan-attack-first-significant-islamic-state-battle-in-southeast-asia-analysis/
578687559,20160913,TAIWAN,SINGAPORE,4,2,1,-1.40845070422535,1.3667,103.8,Singapore,http://sglinks.com/pages/80354595-ig-yumi-shares-a-normal-selfie-with-jay-park-number
498552149,20151231,SINGAPORE,DOCTOR,4,10,1,-5.04201680672269,1.3667,103.8,Singapore,http://www.tnp.sg/news/singapore-news/indonesian-jailed-caned-armed-robbery
498626720,20160101,SINGAPORE,DOCTOR,4,10,1,-5.13761467889908,1.3667,103.8,Singapore,http://news.asiaone.com/news/crime/raffles-place-robber-went-hunting-money-changer
441690199,20150617,STUDENT,SINGAPORE,4,2,1,-1.440329218107,1.3667,103.8,Singapore,http://www.todayonline.com/singapore/sabah-quake-tearful-reunion-survivors-and-mountain-trainers-tkps
506112798,20160127,BALI,SINGAPORE,4,16,1,-2.85714285714286,1.3667,103.8,Singapore,http://forums.asiaone.com/showthread.php?s=e4b307f4ab88dde54a30dc3ff49b1ac0&p=1820224
473684458,20151007,SINGAPORE,POLICE,4,4,1,-9.6551724137931,1.34028,103.776,"Bukit Timah, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/d-leedon-murder-man-to-be/2174956.html
599643283,20161116,BUGIS,SINGAPORE,4,10,1,-1.86915887850467,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/man-injured-after-toe-gets-caught-on-bugis-junction-escalator/3294688.html
458837349,20150818,THAILAND,HINDU,4,8,2,-8.87329777346753,1.3667,103.8,Singapore,https://in.news.yahoo.com/sushma-writes-thai-counterpart-bangkok-blasts-171216358.html
588117695,20161012,SCHOOL,PRINCE,4,10,1,0.467289719626161,1.3667,103.8,Singapore,http://www.sinarharian.com.my/semasa/pelajar-pt3-kena-kuarantin-40-minit-sekolah-terbakar-1.572286
535479302,20150430,UNITED KINGDOM,THAILAND,4,10,1,-4.85436893203883,1.3667,103.8,Singapore,http://it.blastingnews.com/cronaca/2016/04/famiglia-britannica-aggredita-selvaggiamente-in-thailandia-00899223.html
507460494,20160201,EXPORTER,SINGAPORE,4,8,1,-2.42909360107342,1.3667,103.8,Singapore,https://www.thedollarbusiness.com/imports-of-polypropylene-from-singapore-final-findings-of-the-sunset/
451306353,20150722,SINGAPORE,UNITED STATES,4,5,1,-6.10687022900764,1.3667,103.8,Singapore,http://www.straitstimes.com/world/united-states/singapore-engineer-runs-over-man-he-suspected-of-having-affair-with-wife-then
481744688,20151104,WORKER,PROFESSOR,4,8,1,-10.0294985250737,1.3667,103.8,Singapore,http://www.ptinews.com/news/6697680_6-in-10-migrant-workers-in-Singapore-at-risk-of-mental-illness-.html
631974059,20170228,SINGAPORE,GANG,4,4,1,-11.7886178861788,1.33333,103.867,"Kallang, Singapore (general), Singapore",http://news.asiaone.com/news/crime/sentences-kallang-slashing-duo-upheld
433888798,20150517,TERENGGANU,SINGAPORE,4,2,1,-1.47058823529412,1.3667,103.8,Singapore,http://news.asiaone.com/news/singapore/terengganu-fans-turn-violent-lionxii-players-and-fans-stranded-5-hours-stadium
439541254,20150609,SINGAPORE,FIREFIGHTER,4,10,1,-6.04651162790698,1.32194,103.848,"Tan Tock Seng Hospital, Singapore (general), Singapore",https://sg.news.yahoo.com/fire-at-parry-avenue-leaves-two-dead--six-casualties-sent-to-hospital-050751181.html
473373675,20151006,NEIGHBOURHOOD,SINGAPORE,4,10,1,-4.57516339869281,1.34028,103.776,"Bukit Timah, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/5-year-old-boy-found-dead/2172784.html
455865663,20150807,ITALY,CONSERVATORY,4,3,1,-0.91954022988505,1.3667,103.8,Singapore,http://news.asiaone.com/news/singapore/undergrad-%E2%80%98drowned-amalfi-coast%E2%80%99
497791290,20151228,FRENCH,NEPTUNE ORIENT LINES,4,6,1,0.28985507246376,1.3667,103.8,Singapore,http://www.businesstimes.com.sg/companies-markets/singapore-mas-set-to-get-a-boost-from-glc-led-restructuring
438887590,20150606,SABAH,SINGAPOREAN,4,8,1,-0.95846645367412,1.3,103.9,"Tanjong Katong, Singapore (general), Singapore",http://news.asiaone.com/news/singapore/singaporean-girl-12-found-dead-sabah-after-quake
615252157,20170109,UNIVERSITY,MALE,4,10,1,-1.98915009041591,1.3667,103.8,Singapore,http://www.news-mail.com.au/news/paramedics-respond-multiple-incidents-across-state/3129735/
615660867,20170110,HUNTER,MALE,4,10,1,-9.21985815602837,1.3667,103.8,Singapore,http://www.nbnnews.com.au/2017/01/10/young-woman-dead-in-horrific-multi-car-crash/
537767933,20160506,HO CHI MINH CITY,MALAYSIAN,4,10,1,-3.28358208955224,1.3667,103.8,Singapore,http://www.bernama.com/bernama/v8/ge/newsgeneral.php?id=1243009
439310669,20150608,PUPIL,SINGAPORE,4,20,1,1.06951871657754,1.3,103.9,"Tanjong Katong, Singapore (general), Singapore",http://www.straitstimes.com:80/news/singapore/more-singapore-stories/story/sabah-quake-mount-kinabalu-trip-valuable-experience-pare
574742096,20160901,EMBASSY,EGYPT,4,2,1,-2.70270270270271,1.3667,103.8,Singapore,http://www.3ajlnews.com/world/670918.html
535897160,20160430,INDONESIAN,SINGAPOREAN,4,2,1,-6.17021276595744,1.3667,103.8,Singapore,http://sglinks.com/pages/73669063-hindu-tailor-hacked-to-death-in-bangladesh-police-south-asia
497361741,20151226,LONDON,RIYADH,4,6,1,-1.76470588235294,1.3667,103.8,Singapore,http://www.newsbookra.com/110589/2015/12/26/%D8%B9%D8%A7%D8%AC%D9%84-%D9%85%D8%B5%D8%B1-%D9%87%D8%A8%D9%88%D8%B7-%D8%A7%D8%B6%D8%B7%D8%B1%D8%A7%D8%B1%D9%89-%D9%84%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%A8%D9%85.html
464900325,20150908,THE US,WORKER,4,10,1,-2.61261261261261,1.3667,103.8,Singapore,http://www.researchsea.com/html/article.php/aid/9075/cid/1/research/singapore_management_university/don___t_underestimate_undergraduates.html
582727188,20160926,MAGAZINE,SINGAPORE,4,10,1,-2.12765957446808,1.3667,103.8,Singapore,http://www.ouest-france.fr/medias/le-magazine-rolling-stone-rachete-par-un-groupe-singapourien-4518132
583272679,20160927,REPRESENTATIVES,SINGAPORE,4,2,1,-1.3840830449827,1.3667,103.8,Singapore,http://www.ziarelive.ro/stiri/nicolae-robu-despre-reabilitarea-strazilor-cu-piatra-cubica-abordarea-asta-talibana-este-paguboasa.html
526140390,20160331,PARLIAMENT,OPPOSITION MP,4,1,1,-8.17438692098092,1.28389,103.858,"Marina Bay, Singapore (general), Singapore",http://www.tremeritus.com/2016/03/31/senseless-deaths-of-nsmen-other-pap-govt-fiascos/
541691883,20160518,VIETNAMESE,POLICE,4,4,1,-4.78395061728395,1.3667,103.8,Singapore,http://www.vietnamtribune.com/index.php/sid/244183807
487187730,20151120,SINGAPORE,ARMY,4,6,1,-5.37634408602151,1.45083,103.829,"Sembawang, Singapore (general), Singapore",http://www.straitstimes.com/singapore/saf-regular-found-dead-in-camp
633815570,20170305,LANDLORD,JAPANESE,4,6,1,-9.91735537190083,1.3667,103.8,Singapore,http://sglinks.com/pages/90468319-teen-plunges-to-death-in-snapchat-stunt-98-dot-1-kvet-fm
482132857,20151105,WORKER,PROFESSOR,4,10,1,-5.90614886731391,1.3667,103.8,Singapore,http://phys.org/news/2015-11-migrant-workers-affected-housing-debts.html
