GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,QuadClass,NumArticles,NumSources,AvgTone,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Fullname,SOURCEURL
419950635,20150325,PARLIAMENT HOUSE,SINGAPORE,4,2,1,1.44144144144144,1.34917,103.95,"Tampines, Singapore (general), Singapore",http://www.straitstimes.com/news/singapore/more-singapore-stories/story/remembering-lee-kuan-yew-he-cared-the-people-and-gave-us
415800837,20150310,COLLEGE,MALE,4,10,1,-6.66666666666667,1.29528,103.783,"National University Hospital, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/teen-injured-in-slashing/1706450.html
415087133,20150307,ADVOCATE,GANG,4,2,1,-10.801393728223,1.3667,103.8,Singapore,http://www.daijiworld.com/news/news_disp.asp?n_id=302152
416329972,20150312,SINGAPORE,PRISONER,4,10,1,-3.24324324324325,1.3667,103.8,Singapore,http://www.thecourier.com.au/story/2939920/caning-clearly-working-as-deterrent-for-vandals/
414182964,20150304,CRIMINAL,PRISONER,4,60,1,-6.59340659340659,1.3667,103.8,Singapore,http://mia.mk/mk/Inside/RenderSingleNews/288/132538364
414644312,20150304,JUDGE,REGIME,4,10,1,-9.96168582375477,1.3667,103.8,Singapore,http://news.asiaone.com/news/singapore/caning-prisoners-constitutional-court-appeal-rules
414714677,20150306,GOVERNMENT,GANG,4,2,1,-7.70642201834863,1.3667,103.8,Singapore,http://www.daijiworld.com/news/news_disp.asp?n_id=301803
414531506,20150305,GANG,SINGAPORE,4,5,1,-6.11764705882353,1.3667,103.8,Singapore,http://www.singaporestar.com/index.php/sid/230804099
414145929,20150304,GANG,MALE,4,5,1,-6.96452036793692,1.3667,103.8,Singapore,http://www.ibtimes.com/delhi-gang-rape-case-2012-india-bans-broadcast-controversial-bbc-documentary-1835318
410988522,20150220,NEW DELHI,STUDENT,4,3,1,-9.39597315436242,1.3667,103.8,Singapore,http://english.manoramaonline.com/news/just-in/delhi-horror-nigerian-woman-gang-raped-in-moving-car.html
410987966,20150220,GANG,STUDENT,4,2,1,-9.39597315436242,1.3667,103.8,Singapore,http://english.manoramaonline.com/news/just-in/delhi-horror-nigerian-woman-gang-raped-in-moving-car.html
414615277,20150305,GANG,STUDENT,4,10,1,-9.0529247910864,1.3667,103.8,Singapore,http://blogs.elpais.com/mujeres/2015/03/india-proh%C3%ADbe-un-documental-de-la-bbc-sobre-la-violaci%C3%B3n-de-amanat.html
414179077,20150304,DOCTOR,GANG,4,10,1,-4.05405405405406,1.3667,103.8,Singapore,http://www.bbc.com/news/world-asia-india-25344403
414480609,20150305,GANG,WEBSITE,4,10,1,-4.73684210526316,1.3667,103.8,Singapore,http://www.siliconindia.com/news/general/BBC-Documentary-On-Rapist-Uploaded-On-Youtube-nid-179736-cid-1.html
414383608,20150305,CHIEF JUSTICE,SINGAPORE,4,2,1,-11.271676300578,1.3667,103.8,Singapore,http://news.asiaone.com/news/crime/caning-convicted-prisoners-constitutional-court-rules
414337479,20150304,GOVERNMENT,NEW DELHI,4,4,1,-10.2902374670185,1.3667,103.8,Singapore,http://www.washingtonpost.com/world/asia_pacific/indian-government-blocks-film-about-2012-new-delhi-rape-case/2015/03/04/caa166cc-c28a-11e4-a188-8e4971d37a8d_story.html
