GLOBALEVENTID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
468534151,20150920080000,20150920081500,1,ptinews.com,http://www.ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,4,1943,1964,1922,1,100,2982,0.84388185654009,,
468533500,20150920080000,20150920081500,1,ptinews.com,http://www.ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,2,1497,-1,1447,1,40,2982,0.84388185654009,,
468533496,20150920080000,20150920081500,1,ptinews.com,http://www.ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,2,-1,1497,1447,1,40,2982,0.84388185654009,,
468534562,20150920080000,20150920093000,1,ptinews.com,http://ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,1,835,-1,975,1,60,2982,0.84388185654009,,
468533617,20150920080000,20150920081500,1,ptinews.com,http://www.ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,3,-1,1556,1508,1,80,2982,0.84388185654009,,
468533617,20150920080000,20150920093000,1,ptinews.com,http://ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,3,-1,1556,1508,1,80,2982,0.84388185654009,,
468534153,20150920080000,20150920081500,1,ptinews.com,http://www.ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,4,1943,1977,1922,0,40,2982,0.84388185654009,,
468533496,20150920080000,20150920093000,1,ptinews.com,http://ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,2,-1,1497,1447,1,40,2982,0.84388185654009,,
468533618,20150920080000,20150920081500,1,ptinews.com,http://www.ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,3,-1,1556,1508,0,20,2982,0.84388185654009,,
468534563,20150920080000,20150920093000,1,ptinews.com,http://ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,3,1556,-1,1508,1,80,2982,0.84388185654009,,
468534564,20150920080000,20150920093000,1,ptinews.com,http://ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,3,1556,-1,1508,0,20,2982,0.84388185654009,,
468533618,20150920080000,20150920093000,1,ptinews.com,http://ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,3,-1,1556,1508,0,20,2982,0.84388185654009,,
468534153,20150920080000,20150920093000,1,ptinews.com,http://ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,4,1943,1977,1922,0,40,2982,0.84388185654009,,
468533499,20150920080000,20150920081500,1,ptinews.com,http://www.ptinews.com/news/6520011_Diwali-festival-begins-in-Singapore-s-Little-India-.html,2,1497,-1,1447,0,10,2982,0.84388185654009,,
505081849,20160124014500,20160124114500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,6,1391,-1,1460,0,10,2095,1.52439024390243,,
505081849,20160124014500,20160124123000,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,6,1391,-1,1459,0,10,2095,1.52439024390243,,
505081849,20160124014500,20160124101500,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,6,1394,-1,-1,0,10,2095,1.52439024390243,,
505081849,20160124014500,20160124094500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,6,1391,-1,1460,0,10,2095,1.52439024390243,,
505139078,20160124090000,20160124094500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,6,1391,-1,1460,0,10,2095,1.52439024390243,,
505139115,20160124090000,20160124114500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,2,454,340,432,1,100,2095,1.52439024390243,,
505140156,20160124090000,20160124101500,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,2,340,454,432,1,100,2095,1.52439024390243,,
505139339,20160124090000,20160124094500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,5,1248,-1,1279,1,50,2095,1.52439024390243,,
505139115,20160124090000,20160124094500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,2,454,340,432,1,100,2095,1.52439024390243,,
505139339,20160124090000,20160124101500,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,5,1248,-1,1279,1,50,2095,1.52439024390243,,
505138871,20160124090000,20160124114500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,5,-1,1248,1279,1,50,2095,1.52439024390243,,
505139078,20160124090000,20160124123000,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,6,1391,-1,1459,0,10,2095,1.52439024390243,,
505138871,20160124090000,20160124094500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,5,-1,1248,1279,1,50,2095,1.52439024390243,,
505139115,20160124090000,20160124101500,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,2,454,340,432,1,100,2095,1.52439024390243,,
505139339,20160124090000,20160124123000,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,5,1248,-1,1279,1,50,2095,1.52439024390243,,
505139078,20160124090000,20160124114500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,6,1391,-1,1460,0,10,2095,1.52439024390243,,
505139078,20160124090000,20160124101500,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,6,1391,-1,1460,0,10,2095,1.52439024390243,,
505140156,20160124090000,20160124123000,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,2,340,454,432,1,100,2095,1.52439024390243,,
505139339,20160124090000,20160124114500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,5,1248,-1,1279,1,50,2095,1.52439024390243,,
505140156,20160124090000,20160124114500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,2,340,454,432,1,100,2095,1.52439024390243,,
505138871,20160124090000,20160124123000,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,5,-1,1248,1279,1,50,2095,1.52439024390243,,
505138871,20160124090000,20160124101500,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,5,-1,1248,1279,1,50,2095,1.52439024390243,,
505140156,20160124090000,20160124094500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,2,340,454,432,1,100,2095,1.52439024390243,,
505139115,20160124090000,20160124123000,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,2,454,340,432,1,100,2095,1.52439024390243,,
505146596,20160124094500,20160124101500,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,1,34,65,87,1,60,2095,1.52439024390243,,
505146595,20160124094500,20160124094500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,1,34,65,87,0,40,2095,1.52439024390243,,
505146596,20160124094500,20160124094500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,1,34,65,87,1,60,2095,1.52439024390243,,
505146596,20160124094500,20160124123000,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,1,34,65,87,1,60,2095,1.52439024390243,,
505146595,20160124094500,20160124101500,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,1,34,65,87,0,40,2095,1.52439024390243,,
505146590,20160124094500,20160124114500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,1,34,-1,211,1,100,2095,1.52439024390243,,
505146590,20160124094500,20160124101500,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,1,34,-1,211,1,100,2095,1.52439024390243,,
505146595,20160124094500,20160124114500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,1,34,65,87,0,40,2095,1.52439024390243,,
505146590,20160124094500,20160124094500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-colourful-Tamil-festival-.html,1,34,-1,211,1,100,2095,1.52439024390243,,
505146595,20160124094500,20160124123000,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,1,34,65,87,0,40,2095,1.52439024390243,,
505146590,20160124094500,20160124123000,1,ptinews.com,http://ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,1,34,-1,211,1,100,2095,1.52439024390243,,
505146596,20160124094500,20160124114500,1,ptinews.com,http://www.ptinews.com/news/7013559_Hindus-in-Singapore-celebrate-Tamil-festival-.html,1,34,65,87,1,60,2095,1.52439024390243,,
611162053,20161223091500,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,161,-1,207,1,60,1603,2.8673835125448,,
611162053,20161223091500,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,161,-1,207,1,60,1603,2.8673835125448,,
611161005,20161223091500,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,-1,161,207,1,60,1603,2.8673835125448,,
611161005,20161223091500,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,-1,161,207,1,60,1603,2.8673835125448,,
611176612,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,4,-1,570,514,1,100,1603,2.8673835125448,,
611176979,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,1011,947,989,0,20,1603,2.8673835125448,,
611176979,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,1011,947,989,0,20,1603,2.8673835125448,,
611177951,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,989,0,20,1603,2.8673835125448,,
611177951,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,989,0,20,1603,2.8673835125448,,
611177953,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,1031,0,20,1603,2.8673835125448,,
611177953,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,1031,0,20,1603,2.8673835125448,,
611177947,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,218,161,207,0,40,1603,2.8673835125448,,
611177947,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,218,161,207,0,40,1603,2.8673835125448,,
611176612,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,4,-1,570,514,1,100,1603,2.8673835125448,,
611177954,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,1031,1,80,1603,2.8673835125448,,
611177954,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,1031,1,80,1603,2.8673835125448,,
611177952,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,989,1,80,1603,2.8673835125448,,
611177952,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,989,1,80,1603,2.8673835125448,,
611176980,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,1011,947,989,1,80,1603,2.8673835125448,,
611176980,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,1011,947,989,1,80,1603,2.8673835125448,,
611177957,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,161,218,207,0,40,1603,2.8673835125448,,
611177957,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,161,218,207,0,40,1603,2.8673835125448,,
