GLOBALEVENTID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
423874393,20150409001500,20150409150000,1,nikkei.com,http://asia.nikkei.com/Business/Companies/Southeast-Asia-s-leading-taxi-app-operator-plans-R-D-center-in-Singapore,3,-1,1413,1400,1,100,2064,2.40963855421686,,
423872229,20150409001500,20150409150000,1,nikkei.com,http://asia.nikkei.com/Business/Companies/Southeast-Asia-s-leading-taxi-app-operator-plans-R-D-center-in-Singapore,3,1413,-1,1400,1,100,2064,2.40963855421686,,
424069724,20150409150000,20150409150000,1,nikkei.com,http://asia.nikkei.com/Business/Companies/Southeast-Asia-s-leading-taxi-app-operator-plans-R-D-center-in-Singapore,3,-1,1413,1374,1,100,2064,2.40963855421686,,
425142875,20150414003000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,2639,-1,2586,1,80,5907,0.0,,
425142875,20150414003000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,2639,-1,2586,1,80,5907,0.0,,
425142280,20150414003000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2586,1,80,5907,0.0,,
425142280,20150414003000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2586,1,80,5907,0.0,,
425200912,20150414053000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2556,1,70,5907,0.0,,
425200912,20150414053000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2556,1,70,5907,0.0,,
425200912,20150414053000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,2639,-1,2556,1,60,5907,0.0,,
425200912,20150414053000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,2639,-1,2556,1,60,5907,0.0,,
425237856,20150414091500,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,8,-1,2054,2105,1,40,5907,0.0,,
425237856,20150414091500,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,8,-1,2054,2105,1,40,5907,0.0,,
425400857,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,2639,-1,2586,0,20,5907,0.0,,
425399890,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2556,0,20,5907,0.0,,
425399926,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,8,-1,2054,2105,0,10,5907,0.0,,
425399892,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2586,0,20,5907,0.0,,
425401294,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,8,2054,-1,2105,1,50,5907,0.0,,
425399892,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2586,0,20,5907,0.0,,
425401294,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,8,2054,-1,2105,1,50,5907,0.0,,
425400856,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,2639,-1,2556,0,40,5907,0.0,,
425400856,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,2639,-1,2556,0,40,5907,0.0,,
425399890,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2556,0,20,5907,0.0,,
425399926,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,8,-1,2054,2105,0,10,5907,0.0,,
425399891,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Business/Trends/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2556,0,10,5907,0.0,,
425400857,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,2639,-1,2586,0,20,5907,0.0,,
425399891,20150414203000,20150414203000,1,nikkei.com,http://asia.nikkei.com/Japan-Update/Singapore-move-brought-Hoya-CEO-closer-to-global-operations,9,-1,2639,2556,0,10,5907,0.0,,
427105620,20150421070000,20150421070000,1,menafn.com,http://www.menafn.com/1094178871/KCCI-urges-further-economic-cooperation-with-Singapore,3,334,315,270,1,100,1319,3.3175355450237,,
427106397,20150421070000,20150421070000,1,menafn.com,http://www.menafn.com/1094178871/KCCI-urges-further-economic-cooperation-with-Singapore,3,315,354,270,0,40,1319,3.3175355450237,,
427106396,20150421070000,20150421070000,1,menafn.com,http://www.menafn.com/1094178871/KCCI-urges-further-economic-cooperation-with-Singapore,3,315,334,270,1,60,1319,3.3175355450237,,
427653948,20150423000000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,3,352,-1,362,0,20,786,3.36134453781513,,
427721450,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,220,54,165,0,40,786,3.36134453781513,,
427722377,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,213,91,226,1,30,786,3.36134453781513,,
427723030,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,113,96,-1,0,10,786,3.36134453781513,,
427721451,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,220,54,168,0,40,786,3.36134453781513,,
427722367,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,54,235,180,0,20,786,3.36134453781513,,
427723033,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,96,113,-1,0,10,786,3.36134453781513,,
427721456,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,181,91,134,1,60,786,3.36134453781513,,
427723032,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,91,213,226,1,30,786,3.36134453781513,,
427723023,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,91,181,134,1,60,786,3.36134453781513,,
427723031,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,91,181,139,1,60,786,3.36134453781513,,
427721457,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,181,91,139,1,60,786,3.36134453781513,,
427723029,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,113,96,-1,0,10,786,3.36134453781513,,
427723025,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,3,352,485,421,0,10,786,3.36134453781513,,
427723024,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,3,367,500,436,0,10,786,3.36134453781513,,
427723034,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,96,113,-1,0,10,786,3.36134453781513,,
427722368,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,54,220,165,0,20,786,3.36134453781513,,
427722369,20150423053000,20150423053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Indonesia-Singapore-enhance-bilateral-cooperation/20154/64628.vnplus,1,54,220,168,0,40,786,3.36134453781513,,
430545008,20150504124500,20150504124500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Malaysia-Singapore-boost-bilateral-cooperation/20155/65041.vnplus,3,506,539,529,1,100,829,0.76923076923077,,
430545004,20150504124500,20150504124500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Malaysia-Singapore-boost-bilateral-cooperation/20155/65041.vnplus,3,506,-1,600,1,100,829,0.76923076923077,,
430544870,20150504124500,20150504124500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Malaysia-Singapore-boost-bilateral-cooperation/20155/65041.vnplus,3,539,506,529,1,100,829,0.76923076923077,,
431025912,20150506053000,20150506053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Malaysia-pleased-with-significant-cooperation-progress/20155/65130.vnplus,1,69,186,189,0,20,1595,0.77519379844961,,
431025737,20150506053000,20150506053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Malaysia-pleased-with-significant-cooperation-progress/20155/65130.vnplus,1,151,69,204,0,10,1595,0.77519379844961,,
431025915,20150506053000,20150506053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Malaysia-pleased-with-significant-cooperation-progress/20155/65130.vnplus,2,318,328,368,0,40,1595,0.77519379844961,,
431025913,20150506053000,20150506053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Malaysia-pleased-with-significant-cooperation-progress/20155/65130.vnplus,1,69,201,140,0,10,1595,0.77519379844961,,
431025738,20150506053000,20150506053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Malaysia-pleased-with-significant-cooperation-progress/20155/65130.vnplus,1,129,69,163,1,70,1595,0.77519379844961,,
431025741,20150506053000,20150506053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Malaysia-pleased-with-significant-cooperation-progress/20155/65130.vnplus,2,328,318,368,0,40,1595,0.77519379844961,,
431025739,20150506053000,20150506053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Malaysia-pleased-with-significant-cooperation-progress/20155/65130.vnplus,1,201,69,140,0,10,1595,0.77519379844961,,
431025914,20150506053000,20150506053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Malaysia-pleased-with-significant-cooperation-progress/20155/65130.vnplus,2,318,328,368,1,60,1595,0.77519379844961,,
431025740,20150506053000,20150506053000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Malaysia-pleased-with-significant-cooperation-progress/20155/65130.vnplus,2,328,318,368,1,60,1595,0.77519379844961,,
431940302,20150509131500,20150509131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Ukraine-bolster-bilateral-cooperation/20155/65307.vnplus,1,52,110,101,1,30,768,1.73913043478261,,
431940331,20150509131500,20150509131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-Ukraine-bolster-bilateral-cooperation/20155/65307.vnplus,1,110,52,101,1,30,768,1.73913043478261,,
433378076,20150515000000,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,3,-1,887,771,0,20,963,5.19480519480519,,
433378076,20150515000000,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,3,695,-1,756,0,20,963,5.19480519480519,,
433373996,20150515000000,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,3,887,-1,771,0,20,963,5.19480519480519,,
433373996,20150515000000,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,3,-1,695,756,0,20,963,5.19480519480519,,
433382786,20150515001500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,3,695,-1,748,0,20,963,5.19480519480519,,
433398902,20150515013000,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,-1,940,907,0,10,963,5.19480519480519,,
433400463,20150515013000,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,940,-1,907,0,10,963,5.19480519480519,,
433533141,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,940,881,924,0,10,963,5.19480519480519,,
433532850,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,852,903,878,1,40,963,5.19480519480519,,
433533144,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,903,852,878,0,20,963,5.19480519480519,,
433533136,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,921,-1,888,0,10,963,5.19480519480519,,
433533140,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,940,852,907,0,10,963,5.19480519480519,,
433531676,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,-1,921,888,0,10,963,5.19480519480519,,
433532851,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,852,903,878,0,20,963,5.19480519480519,,
433532849,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,852,940,907,0,10,963,5.19480519480519,,
433533143,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,903,852,878,1,40,963,5.19480519480519,,
433533555,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,862,921,888,0,10,963,5.19480519480519,,
433533142,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,921,862,888,0,10,963,5.19480519480519,,
433533550,20150515131500,20150515131500,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Vietnamese-Singaporean-air-forces-bolster-cooperation/20155/65614.vnplus,4,881,940,924,0,10,963,5.19480519480519,,
435077381,20150521153000,20150521153000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-proposes-regional-framework-for-submarine-operations/20155/65920.vnplus,2,81,-1,104,1,60,845,2.18978102189781,,
435077379,20150521153000,20150521153000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-proposes-regional-framework-for-submarine-operations/20155/65920.vnplus,1,0,-1,10,1,100,845,2.18978102189781,,
435077380,20150521153000,20150521153000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-proposes-regional-framework-for-submarine-operations/20155/65920.vnplus,2,81,102,124,0,40,845,2.18978102189781,,
435249314,20150522053000,20150522060000,1,thestar.com.my,http://www.thestar.com.my/Business/Business-News/2015/05/22/Turbo-Mech-plans-to-expand-Singapore-operations/,4,563,614,589,1,50,973,-0.625,,
435249315,20150522053000,20150522060000,1,thestar.com.my,http://www.thestar.com.my/Business/Business-News/2015/05/22/Turbo-Mech-plans-to-expand-Singapore-operations/,4,563,614,643,1,50,973,-0.625,,
435248236,20150522053000,20150522060000,1,thestar.com.my,http://www.thestar.com.my/Business/Business-News/2015/05/22/Turbo-Mech-plans-to-expand-Singapore-operations/,4,614,563,643,1,50,973,-0.625,,
