GLOBALEVENTID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
521106556,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,178,255,188,0,20,1305,-2.25225225225225,,
521105820,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,255,178,188,1,80,1305,-2.25225225225225,,
521106230,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,3,313,-1,339,1,100,1305,-2.25225225225225,,
521105488,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,226,178,188,1,80,1305,-2.25225225225225,,
521105380,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,214,178,188,1,100,1305,-2.25225225225225,,
521106558,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,178,235,188,0,20,1305,-2.25225225225225,,
521106559,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,178,235,188,1,80,1305,-2.25225225225225,,
521106554,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,178,226,188,1,80,1305,-2.25225225225225,,
521105487,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,226,178,188,0,20,1305,-2.25225225225225,,
521106553,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,178,226,188,0,20,1305,-2.25225225225225,,
521106409,20160315051500,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,2,235,178,188,0,20,1305,-2.25225225225225,,
521176648,20160315103000,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,4,524,593,460,1,30,1305,-2.25225225225225,,
521176647,20160315103000,20160315103000,1,timeslive.co.za,http://www.timeslive.co.za/lifestyle/2016/03/15/Singapore-to-ban-cigarette-displays-in-stores,4,525,594,460,0,20,1305,-2.25225225225225,,
523402025,20160322143000,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,7,3977,-1,3989,0,20,5969,-2.92929292929293,,
523476275,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,7,3977,-1,3989,1,80,5969,-2.92929292929293,,
523476966,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,5,3451,3484,3461,1,100,5969,-2.92929292929293,,
523475789,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,8,4034,-1,4045,1,80,5969,-2.92929292929293,,
523476247,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,10,4371,-1,4385,0,20,5969,-2.92929292929293,,
523476882,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,12,4899,4695,4793,1,50,5969,-2.92929292929293,,
523476248,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,10,4371,-1,4385,1,80,5969,-2.92929292929293,,
523475803,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,16,5278,-1,5273,1,100,5969,-2.92929292929293,,
523475790,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,8,4034,-1,4045,0,20,5969,-2.92929292929293,,
523475912,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,12,4695,4899,4793,1,50,5969,-2.92929292929293,,
523475254,20160322184500,20160322184500,1,asianews.it,http://www.asianews.it/news-en/Easter-in-Singapore:-festivity-for-many-new-Catholics-and-a-commitment-to-do-better-and-better-37020.html,16,-1,5278,5273,1,100,5969,-2.92929292929293,,
524185480,20160324183000,20160324183000,1,menafn.com,http://www.menafn.com/1094666516/Lifestyle-Pets-pet-parents-to-enjoy-a-long-weekend-in-Singapore,2,940,-1,916,1,100,2782,0.84033613445378,,
524185481,20160324183000,20160324183000,1,menafn.com,http://www.menafn.com/1094666516/Lifestyle-Pets-pet-parents-to-enjoy-a-long-weekend-in-Singapore,2,940,-1,902,1,100,2782,0.84033613445378,,
524183454,20160324183000,20160324183000,1,menafn.com,http://www.menafn.com/1094666516/Lifestyle-Pets-pet-parents-to-enjoy-a-long-weekend-in-Singapore,7,-1,2278,2288,0,60,2782,0.84033613445378,,
524185479,20160324183000,20160324183000,1,menafn.com,http://www.menafn.com/1094666516/Lifestyle-Pets-pet-parents-to-enjoy-a-long-weekend-in-Singapore,7,2278,-1,2288,0,60,2782,0.84033613445378,,
540641388,20160516024500,20160516024500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-PRESS-HOLDINGS-6491128/news/Singapore-Press-News-and-lifestyle-website-AsiaOne-supports-social-work-organisation-Students-Care-22363192/,5,1216,1180,1175,1,100,5552,2.56410256410257,,
540641369,20160516024500,20160516024500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-PRESS-HOLDINGS-6491128/news/Singapore-Press-News-and-lifestyle-website-AsiaOne-supports-social-work-organisation-Students-Care-22363192/,4,1070,-1,1029,1,100,5552,2.56410256410257,,
540640944,20160516024500,20160516024500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-PRESS-HOLDINGS-6491128/news/Singapore-Press-News-and-lifestyle-website-AsiaOne-supports-social-work-organisation-Students-Care-22363192/,5,1180,1216,1175,1,100,5552,2.56410256410257,,
559072344,20160712134500,20160712134500,1,4-traders.com,http://www.4-traders.com/SECURITAS-AB-6491106/news/Securitas-Singapore-is-safest-country-to-do-business-new-Pinkerton-index-22682041/,4,1086,1098,1108,0,10,1917,-4.02684563758389,,
559072573,20160712134500,20160712144500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/reuters/article-3686433/Singapore-safest-country-business-new-Pinkerton-,4,1109,1136,1146,1,40,2105,-3.72670807453416,,
559072573,20160712134500,20160712134500,1,4-traders.com,http://www.4-traders.com/SECURITAS-AB-6491106/news/Securitas-Singapore-is-safest-country-to-do-business-new-Pinkerton-index-22682041/,4,1076,1103,1113,1,40,1917,-4.02684563758389,,
559072344,20160712134500,20160712144500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/reuters/article-3686433/Singapore-safest-country-business-new-Pinkerton-,4,1119,1131,1141,0,10,2105,-3.72670807453416,,
559072573,20160712134500,20160712144500,1,timesofoman.com,http://timesofoman.com/article/87815/World/Asia/Singapore-is-safest-country-to-do-business,4,1186,1213,1223,1,40,2107,-4.40251572327044,,
559072344,20160712134500,20160712144500,1,timesofoman.com,http://timesofoman.com/article/87815/World/Asia/Singapore-is-safest-country-to-do-business,4,1196,1208,1218,0,10,2107,-4.40251572327044,,
559090468,20160712144500,20160712144500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/reuters/article-3686433/Singapore-safest-country-business-new-Pinkerton-,8,2071,-1,2131,0,40,2105,-3.72670807453416,,
576728088,20160907133000,20160907133000,1,cnnphilippines.com,http://cnnphilippines.com/lifestyle/2016/09/07/Singapore-Makansutra-Manila-Megamall.html,2,1242,1319,1310,1,50,5012,1.29716981132076,,
576728091,20160907133000,20160907133000,1,cnnphilippines.com,http://cnnphilippines.com/lifestyle/2016/09/07/Singapore-Makansutra-Manila-Megamall.html,4,2208,2318,2423,0,10,5012,1.29716981132076,,
576728085,20160907133000,20160907133000,1,cnnphilippines.com,http://cnnphilippines.com/lifestyle/2016/09/07/Singapore-Makansutra-Manila-Megamall.html,4,2231,-1,2423,0,20,5012,1.29716981132076,,
576728089,20160907133000,20160907133000,1,cnnphilippines.com,http://cnnphilippines.com/lifestyle/2016/09/07/Singapore-Makansutra-Manila-Megamall.html,4,2208,2295,2402,1,30,5012,1.29716981132076,,
576727882,20160907133000,20160907133000,1,cnnphilippines.com,http://cnnphilippines.com/lifestyle/2016/09/07/Singapore-Makansutra-Manila-Megamall.html,8,4853,-1,4930,0,30,5012,1.29716981132076,,
576728090,20160907133000,20160907133000,1,cnnphilippines.com,http://cnnphilippines.com/lifestyle/2016/09/07/Singapore-Makansutra-Manila-Megamall.html,4,2208,2295,2402,1,40,5012,1.29716981132076,,
577685394,20160910033000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,2,992,-1,1015,1,100,3598,-2.26843100189035,,
577840078,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,5,2052,1989,2040,1,80,3598,-2.26843100189035,,
577840345,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,9,3075,3127,3136,1,50,3598,-2.26843100189035,,
577839390,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,8,-1,2677,2663,1,80,3598,-2.26843100189035,,
577839389,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,8,-1,2677,2663,0,20,3598,-2.26843100189035,,
577839952,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,5,1989,2052,2040,1,80,3598,-2.26843100189035,,
577840077,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,5,2052,1989,2040,0,20,3598,-2.26843100189035,,
577840076,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,1,944,765,934,1,60,3598,-2.26843100189035,,
577839765,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,1,765,944,934,1,60,3598,-2.26843100189035,,
577839755,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,1,765,961,948,0,40,3598,-2.26843100189035,,
577839764,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,1,765,878,856,1,60,3598,-2.26843100189035,,
577839951,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,5,1989,2052,2040,0,20,3598,-2.26843100189035,,
577839749,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,1,765,893,876,0,40,3598,-2.26843100189035,,
577840075,20160910200000,20160910200000,1,redding.com,http://www.redding.com/lifestyle/Indonesia-screens-for-Zika-as-Singapore-infections-mount--392432961.html,1,961,765,948,0,40,3598,-2.26843100189035,,
581486343,20160922041500,20160922084500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/why-a-stay-in-singapore-is-more-than-just-a-stopover-a3350166.html,1,154,-1,146,1,100,3217,6.42722117202268,,
581549004,20160922084500,20160922084500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/why-a-stay-in-singapore-is-more-than-just-a-stopover-a3350166.html,3,3107,3082,3075,1,70,3217,6.42722117202268,,
581550238,20160922084500,20160922084500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/why-a-stay-in-singapore-is-more-than-just-a-stopover-a3350166.html,3,3134,3082,3075,1,30,3217,6.42722117202268,,
581548875,20160922084500,20160922084500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/why-a-stay-in-singapore-is-more-than-just-a-stopover-a3350166.html,1,-1,154,146,1,100,3217,6.42722117202268,,
589716523,20161017101500,20161017101500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-TELECOMMUNICATI-6491140/news/Singapore-Telecommunications-Singtel-launches-smart-lifestyle-solution-23223235/,3,2047,-1,2030,1,100,3104,7.17213114754098,,
589715802,20161017101500,20161017101500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-TELECOMMUNICATI-6491140/news/Singapore-Telecommunications-Singtel-launches-smart-lifestyle-solution-23223235/,3,-1,2047,2030,1,100,3104,7.17213114754098,,
591946170,20161024010000,20161024104500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/how-to-get-your-business-trip-off-to-a-flying-start-a3376996.html,5,-1,1896,1889,1,50,2169,4.46927374301676,,
592061908,20161024104500,20161024104500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/how-to-get-your-business-trip-off-to-a-flying-start-a3376996.html,2,133,108,79,1,50,2169,4.46927374301676,,
592061907,20161024104500,20161024104500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/how-to-get-your-business-trip-off-to-a-flying-start-a3376996.html,2,133,108,157,1,50,2169,4.46927374301676,,
592060555,20161024104500,20161024104500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/how-to-get-your-business-trip-off-to-a-flying-start-a3376996.html,2,108,133,79,1,50,2169,4.46927374301676,,
592060554,20161024104500,20161024104500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/how-to-get-your-business-trip-off-to-a-flying-start-a3376996.html,2,108,133,157,1,50,2169,4.46927374301676,,
592060553,20161024104500,20161024104500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/how-to-get-your-business-trip-off-to-a-flying-start-a3376996.html,5,1929,1896,1889,1,50,2169,4.46927374301676,,
594229348,20161031011500,20161031114500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/be-the-business-in-asia-four-etiquette-tips-a3373971.html,6,-1,2106,2099,1,50,2385,1.53452685421995,,
594331210,20161031103000,20161031114500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/be-the-business-in-asia-four-etiquette-tips-a3373971.html,6,2149,2106,2099,1,50,2385,1.53452685421995,,
596439679,20161107013000,20161107131500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/reap-the-rewards-of-business-travel-a3389036.html,4,1836,1803,1796,1,50,2096,8.79765395894428,,
596449624,20161107021500,20161107131500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/reap-the-rewards-of-business-travel-a3389036.html,4,-1,1803,1796,1,50,2096,8.79765395894428,,
598820489,20161114124500,20161114124500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/business-in-asia-four-stopover-ideas-a3394921.html,3,2018,2036,2014,1,70,2416,2.92553191489362,,
598820490,20161114124500,20161114124500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/business-in-asia-four-stopover-ideas-a3394921.html,3,2018,2036,2014,1,30,2416,2.92553191489362,,
598821199,20161114124500,20161114124500,1,standard.co.uk,http://www.standard.co.uk/lifestyle/travel/SingaporeAirlines/business-in-asia-four-stopover-ideas-a3394921.html,2,1183,-1,1322,1,70,2416,2.92553191489362,,
611080871,20161223014500,20161223174500,1,indiatimes.com,http://timesofindia.indiatimes.com/city/ranchi/Das-on-pleasure-trip-to-Singapore-during-festive-season-says-Sahay/articleshow/56145563.cms,1,-1,33,25,1,100,2430,-1.25944584382872,,
611079414,20161223014500,20161223174500,1,indiatimes.com,http://timesofindia.indiatimes.com/city/ranchi/Das-on-pleasure-trip-to-Singapore-during-festive-season-says-Sahay/articleshow/56145563.cms,1,33,-1,25,1,100,2430,-1.25944584382872,,
611162053,20161223091500,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,161,-1,207,1,60,1603,2.8673835125448,,
611162053,20161223091500,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,161,-1,207,1,60,1603,2.8673835125448,,
611161005,20161223091500,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,-1,161,207,1,60,1603,2.8673835125448,,
611161005,20161223091500,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,-1,161,207,1,60,1603,2.8673835125448,,
611177953,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,1031,0,20,1603,2.8673835125448,,
611177947,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,218,161,207,0,40,1603,2.8673835125448,,
611177957,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,161,218,207,0,40,1603,2.8673835125448,,
611177957,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,161,218,207,0,40,1603,2.8673835125448,,
611177953,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,1031,0,20,1603,2.8673835125448,,
611177951,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,989,0,20,1603,2.8673835125448,,
611177951,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,989,0,20,1603,2.8673835125448,,
611176979,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,1011,947,989,0,20,1603,2.8673835125448,,
611176979,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,1011,947,989,0,20,1603,2.8673835125448,,
611177947,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,2,218,161,207,0,40,1603,2.8673835125448,,
611176980,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,1011,947,989,1,80,1603,2.8673835125448,,
611177952,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,989,1,80,1603,2.8673835125448,,
611177952,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,989,1,80,1603,2.8673835125448,,
611177954,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,1031,1,80,1603,2.8673835125448,,
611177954,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,947,1011,1031,1,80,1603,2.8673835125448,,
611176612,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,4,-1,570,514,1,100,1603,2.8673835125448,,
611176612,20161223103000,20161223123000,1,ianslive.in,http://ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,4,-1,570,514,1,100,1603,2.8673835125448,,
611176980,20161223103000,20161223123000,1,ianslive.in,http://www.ianslive.in/index.php?param=news/Four_day_Sikh_festival_opens_in_Singapore-536448/INTERNATIONAL/13,6,1011,947,989,1,80,1603,2.8673835125448,,
611286648,20161223174500,20161223174500,1,indiatimes.com,http://timesofindia.indiatimes.com/city/ranchi/Das-on-pleasure-trip-to-Singapore-during-festive-season-says-Sahay/articleshow/56145563.cms,2,113,193,105,1,50,2430,-1.25944584382872,,
611286277,20161223174500,20161223174500,1,indiatimes.com,http://timesofindia.indiatimes.com/city/ranchi/Das-on-pleasure-trip-to-Singapore-during-festive-season-says-Sahay/articleshow/56145563.cms,6,1125,-1,1193,1,50,2430,-1.25944584382872,,
611286084,20161223174500,20161223174500,1,indiatimes.com,http://timesofindia.indiatimes.com/city/ranchi/Das-on-pleasure-trip-to-Singapore-during-festive-season-says-Sahay/articleshow/56145563.cms,2,193,113,105,1,50,2430,-1.25944584382872,,
611286083,20161223174500,20161223174500,1,indiatimes.com,http://timesofindia.indiatimes.com/city/ranchi/Das-on-pleasure-trip-to-Singapore-during-festive-season-says-Sahay/articleshow/56145563.cms,2,193,229,221,1,40,2430,-1.25944584382872,,
611286085,20161223174500,20161223174500,1,indiatimes.com,http://timesofindia.indiatimes.com/city/ranchi/Das-on-pleasure-trip-to-Singapore-during-festive-season-says-Sahay/articleshow/56145563.cms,2,183,234,211,0,10,2430,-1.25944584382872,,
652933790,20170505063000,20170505063000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/Singapore-for-Top-3-places-to-shop-in-Riverside-11123249.php,1,417,-1,462,1,100,2108,3.83561643835616,,
654636764,20170511071500,20170511071500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-PRESS-HOLDINGS-6491128/news/Singapore-Press-Beerfest-Asia-2017-to-rock-Marina-Bay-Cruise-Centre-Singapore-this-August-24370202/,4,1465,-1,1436,0,20,6728,3.59922178988327,,
654636765,20170511071500,20170511071500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-PRESS-HOLDINGS-6491128/news/Singapore-Press-Beerfest-Asia-2017-to-rock-Marina-Bay-Cruise-Centre-Singapore-this-August-24370202/,4,1448,-1,1436,0,20,6728,3.59922178988327,,
654635100,20170511071500,20170511071500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-PRESS-HOLDINGS-6491128/news/Singapore-Press-Beerfest-Asia-2017-to-rock-Marina-Bay-Cruise-Centre-Singapore-this-August-24370202/,4,-1,1465,1436,0,20,6728,3.59922178988327,,
654635099,20170511071500,20170511071500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-PRESS-HOLDINGS-6491128/news/Singapore-Press-Beerfest-Asia-2017-to-rock-Marina-Bay-Cruise-Centre-Singapore-this-August-24370202/,4,-1,1448,1436,0,20,6728,3.59922178988327,,
701103485,20171026000000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,8,2809,-1,2778,0,20,2817,2.8,,
701104498,20171026000000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,8,-1,2809,2778,0,20,2817,2.8,,
701170964,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,7,-1,2694,2666,1,60,2817,2.8,,
701172081,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,7,2694,-1,2666,1,60,2817,2.8,,
701171493,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,3,1142,1214,1204,1,30,2817,2.8,,
701172082,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,3,1214,-1,1204,1,30,2817,2.8,,
701171494,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,3,1142,1214,1204,0,20,2817,2.8,,
701171273,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,7,2659,2703,2675,0,20,2817,2.8,,
701172083,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,3,1214,-1,1204,0,20,2817,2.8,,
701171274,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,7,2639,2683,2655,0,20,2817,2.8,,
701172086,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,7,2703,2659,2675,0,20,2817,2.8,,
701172087,20171026043000,20171026043000,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/A-bus-ride-from-Singapore-Flyer-to-China-Town-for-12307261.php,7,2683,2639,2655,0,20,2817,2.8,,
706650105,20171114051500,20171114051500,1,seattlepi.com,http://www.seattlepi.com/lifestyle/travel/article/Singapore-for-Top-Cafes-in-Singapore-12354931.php,5,2024,-1,2130,0,60,2828,4.82897384305835,,
727825366,20180203080000,20180203080000,1,prothomalo.com,http://en.prothomalo.com/lifestyle/news/170509/Singapore-loses-glory-as-a-tourism-spot,1,52,132,114,1,50,2052,0.61728395061729,,
