GLOBALEVENTID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
514521952,20160223070000,20160223074500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/afp/article-3459663/Singapore-archbishop-warns-flock-against-Madonna-concert.html,3,369,273,393,0,10,2393,-2.41935483870968,,
514521953,20160223070000,20160223074500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/afp/article-3459663/Singapore-archbishop-warns-flock-against-Madonna-concert.html,3,369,273,357,0,20,2393,-2.41935483870968,,
514522586,20160223070000,20160223074500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/afp/article-3459663/Singapore-archbishop-warns-flock-against-Madonna-concert.html,3,262,371,359,1,80,2393,-2.41935483870968,,
514522698,20160223070000,20160223074500,1,timeslive.co.za,http://www.timeslive.co.za/world/2016/02/23/Singapore-archbishop-warns-flock-against-Madonna-concert,3,273,369,393,0,10,2357,-2.41935483870968,,
514521150,20160223070000,20160223074500,1,timeslive.co.za,http://www.timeslive.co.za/world/2016/02/23/Singapore-archbishop-warns-flock-against-Madonna-concert,8,-1,1861,1784,1,100,2357,-2.41935483870968,,
514521484,20160223070000,20160223074500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/afp/article-3459663/Singapore-archbishop-warns-flock-against-Madonna-concert.html,9,1949,-1,2017,1,100,2393,-2.41935483870968,,
514522697,20160223070000,20160223074500,1,timeslive.co.za,http://www.timeslive.co.za/world/2016/02/23/Singapore-archbishop-warns-flock-against-Madonna-concert,3,273,317,283,0,20,2357,-2.41935483870968,,
514522688,20160223070000,20160223074500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/afp/article-3459663/Singapore-archbishop-warns-flock-against-Madonna-concert.html,2,59,69,99,1,100,2393,-2.41935483870968,,
514522699,20160223070000,20160223074500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/afp/article-3459663/Singapore-archbishop-warns-flock-against-Madonna-concert.html,3,273,369,357,0,20,2393,-2.41935483870968,,
514522585,20160223070000,20160223074500,1,timeslive.co.za,http://www.timeslive.co.za/world/2016/02/23/Singapore-archbishop-warns-flock-against-Madonna-concert,3,262,371,395,1,40,2357,-2.41935483870968,,
514521953,20160223070000,20160223074500,1,timeslive.co.za,http://www.timeslive.co.za/world/2016/02/23/Singapore-archbishop-warns-flock-against-Madonna-concert,3,369,273,357,0,20,2357,-2.41935483870968,,
514522585,20160223070000,20160223074500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/afp/article-3459663/Singapore-archbishop-warns-flock-against-Madonna-concert.html,3,262,371,395,1,40,2393,-2.41935483870968,,
514521487,20160223070000,20160223074500,1,dailymail.co.uk,http://www.dailymail.co.uk/wires/afp/article-3459663/Singapore-archbishop-warns-flock-against-Madonna-concert.html,9,1949,1983,1959,1,100,2393,-2.41935483870968,,
514521487,20160223070000,20160223111500,1,dailymail.co.uk,http://www.dailymail.co.uk/news/article-3459663/Singapore-archbishop-warns-flock-against-Madonna-concert.html,4,771,805,781,1,100,1200,-2.12765957446808,,
712173978,20171204111500,20171204111500,1,thestar.com.my,http://m.thestar.com.my/story.aspx?hl=Guns-N-Roses-concertgoer-in-Singapore-fined-for-damaging-taxi&sec=news&id=%7BD6DFE4A0-B199-4798-8A8D-4E40780A6F70%7D,3,128,-1,169,1,100,2104,-5.46448087431694,,
712172560,20171204111500,20171204111500,1,thestar.com.my,http://m.thestar.com.my/story.aspx?hl=Guns-N-Roses-concertgoer-in-Singapore-fined-for-damaging-taxi&sec=news&id=%7BD6DFE4A0-B199-4798-8A8D-4E40780A6F70%7D,7,1372,-1,1395,1,100,2104,-5.46448087431694,,
712172177,20171204111500,20171204111500,1,thestar.com.my,http://m.thestar.com.my/story.aspx?hl=Guns-N-Roses-concertgoer-in-Singapore-fined-for-damaging-taxi&sec=news&id=%7BD6DFE4A0-B199-4798-8A8D-4E40780A6F70%7D,3,-1,128,169,1,100,2104,-5.46448087431694,,
712173979,20171204111500,20171204111500,1,thestar.com.my,http://m.thestar.com.my/story.aspx?hl=Guns-N-Roses-concertgoer-in-Singapore-fined-for-damaging-taxi&sec=news&id=%7BD6DFE4A0-B199-4798-8A8D-4E40780A6F70%7D,2,92,-1,102,1,100,2104,-5.46448087431694,,
715054640,20171214020000,20171214094500,1,daily-sun.com,http://daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,4,-1,494,513,0,20,1046,-7.60233918128655,,
715065163,20171214024500,20171214094500,1,daily-sun.com,http://daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,1,42,24,32,1,100,1046,-7.60233918128655,,
715065162,20171214024500,20171214094500,1,daily-sun.com,http://daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,2,95,77,85,1,100,1046,-7.60233918128655,,
715065160,20171214024500,20171214094500,1,daily-sun.com,http://daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,3,174,144,164,1,60,1046,-7.60233918128655,,
715115141,20171214074500,20171214094500,1,daily-sun.com,http://daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,3,195,166,182,0,20,1046,-7.60233918128655,,
715115143,20171214074500,20171214094500,1,daily-sun.com,http://daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,3,173,144,163,0,20,1046,-7.60233918128655,,
715254856,20171214181500,20171214181500,1,stuff.co.nz,https://www.stuff.co.nz/entertainment/99880045/Two-Kiwis-among-four-men-jailed-in-Singapore-over-forged-Ed-Sheeran-concert-passes,1,35,4,25,0,20,1244,-4.32900432900433,,
715254857,20171214181500,20171214181500,1,stuff.co.nz,https://www.stuff.co.nz/entertainment/99880045/Two-Kiwis-among-four-men-jailed-in-Singapore-over-forged-Ed-Sheeran-concert-passes,1,35,4,25,1,80,1244,-4.32900432900433,,
715328088,20171215000000,20171215053000,1,daily-sun.com,http://www.daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,4,-1,494,513,0,20,1046,-7.60233918128655,,
715402881,20171215053000,20171215053000,1,daily-sun.com,http://www.daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,3,195,166,182,0,20,1046,-7.60233918128655,,
715402882,20171215053000,20171215053000,1,daily-sun.com,http://www.daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,3,173,144,163,0,20,1046,-7.60233918128655,,
715402883,20171215053000,20171215053000,1,daily-sun.com,http://www.daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,3,174,144,164,1,60,1046,-7.60233918128655,,
715402885,20171215053000,20171215053000,1,daily-sun.com,http://www.daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,1,42,24,32,1,100,1046,-7.60233918128655,,
715402884,20171215053000,20171215053000,1,daily-sun.com,http://www.daily-sun.com/post/275246/Ed-Sheeran-concert-pass-forgers-jailed-in-Singapore,2,95,77,85,1,100,1046,-7.60233918128655,,
