GLOBALEVENTID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
412528208,20150226113000,20150226114500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-02-26-AS--Singapore-Lee%20Kuan%20Yew%20Hospitalized/id-4b1157f4136541d08c67ae401d6aaac4,8,1704,1687,1697,1,80,2947,0.59880239520958,,
412528399,20150226113000,20150226114500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-02-26-AS--Singapore-Lee%20Kuan%20Yew%20Hospitalized/id-4b1157f4136541d08c67ae401d6aaac4,8,1687,1704,1697,1,80,2947,0.59880239520958,,
412528209,20150226113000,20150226114500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-02-26-AS--Singapore-Lee%20Kuan%20Yew%20Hospitalized/id-4b1157f4136541d08c67ae401d6aaac4,8,1704,1687,1697,0,20,2947,0.59880239520958,,
412528395,20150226113000,20150226114500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-02-26-AS--Singapore-Lee%20Kuan%20Yew%20Hospitalized/id-4b1157f4136541d08c67ae401d6aaac4,10,2534,-1,2568,1,70,2947,0.59880239520958,,
412580692,20150226150000,20150226150000,1,basearticles.com,http://www.basearticles.com/Article/58679/Is-eDiscovery-Singapore-Useful.html,9,-1,1983,2002,1,100,2998,-0.38535645472062,,
412759162,20150227033000,20150227033000,1,internationaltaxreview.com,http://www.internationaltaxreview.com/Article/3431412/Latest-News/Battle-of-the-Budgets-Tax-incentives-feature-in-Hong-Kong-and-Singapore-plans-for-201516.html,3,643,749,737,0,20,1575,3.46320346320346,,
412759163,20150227033000,20150227033000,1,internationaltaxreview.com,http://www.internationaltaxreview.com/Article/3431412/Latest-News/Battle-of-the-Budgets-Tax-incentives-feature-in-Hong-Kong-and-Singapore-plans-for-201516.html,3,646,752,740,1,30,1575,3.46320346320346,,
413136247,20150228134500,20150228141500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-02-28-AS-Singapore-Lee-Kuan-Yew-Hospitalized/id-ccea8db820b944858a91ac399e6ec5a1,4,803,846,824,1,100,2603,1.75,,
413138241,20150228140000,20150228141500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-02-28-AS-Singapore-Lee-Kuan-Yew-Hospitalized/id-ccea8db820b944858a91ac399e6ec5a1,3,791,681,746,1,100,2603,1.75,,
413138244,20150228140000,20150228141500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-02-28-AS-Singapore-Lee-Kuan-Yew-Hospitalized/id-ccea8db820b944858a91ac399e6ec5a1,3,681,791,746,1,100,2603,1.75,,
413138239,20150228140000,20150228141500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-02-28-AS-Singapore-Lee-Kuan-Yew-Hospitalized/id-ccea8db820b944858a91ac399e6ec5a1,8,2430,-1,2464,1,70,2603,1.75,,
413301254,20150301113000,20150301113000,1,timesofoman.com,http://www.timesofoman.com/News/48076/Article-Oman-Air-to-launch-services-to-Goa-Singapore-and-Dhaka,1,113,160,151,1,100,2769,2.7906976744186,,
414024675,20150304000000,20150304064500,1,campaignasia.com,"http://www.campaignasia.com/Article/395038,Peter+Womersley+appointed+CEO+of+J+Walter+Thompson+Singapore.aspx",6,2534,-1,2596,1,50,2537,6.65024630541872,,
414069447,20150304023000,20150304064500,1,campaignasia.com,"http://www.campaignasia.com/Article/395038,Peter+Womersley+appointed+CEO+of+J+Walter+Thompson+Singapore.aspx",4,1923,-1,2065,0,40,2537,6.65024630541872,,
414100777,20150304053000,20150304064500,1,campaignasia.com,"http://www.campaignasia.com/Article/395038,Peter+Womersley+appointed+CEO+of+J+Walter+Thompson+Singapore.aspx",5,2123,2164,2132,1,100,2537,6.65024630541872,,
414101325,20150304053000,20150304064500,1,campaignasia.com,"http://www.campaignasia.com/Article/395038,Peter+Womersley+appointed+CEO+of+J+Walter+Thompson+Singapore.aspx",4,1961,-1,2071,1,60,2537,6.65024630541872,,
414453981,20150305080000,20150305110000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-fc6a7e878e144e019b70ce1416ac4525,1,194,39,218,0,20,1257,-5.68720379146919,,
414459318,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,1,176,39,198,0,10,776,-5.26315789473684,,
414459316,20150305084500,20150305110000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-fc6a7e878e144e019b70ce1416ac4525,1,194,39,240,0,20,1257,-5.68720379146919,,
414460444,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,3,700,-1,685,0,10,776,-5.26315789473684,,
414460443,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,1,39,-1,183,1,80,776,-5.26315789473684,,
414459316,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,1,176,39,220,0,20,776,-5.26315789473684,,
414460445,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,3,700,-1,685,0,10,776,-5.26315789473684,,
414460448,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,1,39,101,87,0,10,776,-5.26315789473684,,
414460445,20150305084500,20150305110000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-fc6a7e878e144e019b70ce1416ac4525,3,-1,649,630,1,30,1257,-5.68720379146919,,
414458998,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,3,-1,668,649,1,30,776,-5.26315789473684,,
414460442,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,1,39,-1,199,1,80,776,-5.26315789473684,,
414459317,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,1,176,39,198,0,10,776,-5.26315789473684,,
414460447,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,1,39,101,87,1,70,776,-5.26315789473684,,
414460445,20150305084500,20150305110000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-fc6a7e878e144e019b70ce1416ac4525,3,681,-1,666,0,10,1257,-5.68720379146919,,
414460444,20150305084500,20150305110000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-fc6a7e878e144e019b70ce1416ac4525,3,681,-1,666,0,10,1257,-5.68720379146919,,
414458982,20150305084500,20150305084500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-a38e341e44f743f0a49ea62fcb1cfed2,3,-1,619,607,1,30,776,-5.26315789473684,,
414480088,20150305103000,20150305110000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-05-AS--Singapore-Germany-Caning/id-fc6a7e878e144e019b70ce1416ac4525,3,-1,600,588,1,30,1257,-5.68720379146919,,
415003674,20150307053000,20150307053000,1,nikkei.com,http://asia.nikkei.com/Life-Arts/Life/How-to-keep-Singapore-s-hawker-culture-alive,3,1157,1180,1199,0,10,7706,0.95541401273885,,
415003676,20150307053000,20150307053000,1,nikkei.com,http://asia.nikkei.com/Life-Arts/Life/How-to-keep-Singapore-s-hawker-culture-alive,3,1157,-1,1180,1,70,7706,0.95541401273885,,
415003672,20150307053000,20150307053000,1,nikkei.com,http://asia.nikkei.com/Life-Arts/Life/How-to-keep-Singapore-s-hawker-culture-alive,6,2384,-1,2424,1,100,7706,0.95541401273885,,
415003675,20150307053000,20150307053000,1,nikkei.com,http://asia.nikkei.com/Life-Arts/Life/How-to-keep-Singapore-s-hawker-culture-alive,3,1157,1180,1199,0,10,7706,0.95541401273885,,
415003677,20150307053000,20150307053000,1,nikkei.com,http://asia.nikkei.com/Life-Arts/Life/How-to-keep-Singapore-s-hawker-culture-alive,3,1180,-1,1199,0,10,7706,0.95541401273885,,
415003673,20150307053000,20150307053000,1,nikkei.com,http://asia.nikkei.com/Life-Arts/Life/How-to-keep-Singapore-s-hawker-culture-alive,6,2384,-1,2460,1,100,7706,0.95541401273885,,
416692313,20150313054500,20150313054500,1,campaignasia.com,"http://www.campaignasia.com/Article/395352,Konstantin+Popovic+joins+Grey+Group+Singapore+as+executive+vice+president+global+business+director+for+GSK.aspx",2,649,661,707,0,20,2223,4.28954423592493,,
416692315,20150313054500,20150313054500,1,campaignasia.com,"http://www.campaignasia.com/Article/395352,Konstantin+Popovic+joins+Grey+Group+Singapore+as+executive+vice+president+global+business+director+for+GSK.aspx",2,680,689,-1,0,20,2223,4.28954423592493,,
416692314,20150313054500,20150313054500,1,campaignasia.com,"http://www.campaignasia.com/Article/395352,Konstantin+Popovic+joins+Grey+Group+Singapore+as+executive+vice+president+global+business+director+for+GSK.aspx",2,644,656,702,1,40,2223,4.28954423592493,,
416692316,20150313054500,20150313054500,1,campaignasia.com,"http://www.campaignasia.com/Article/395352,Konstantin+Popovic+joins+Grey+Group+Singapore+as+executive+vice+president+global+business+director+for+GSK.aspx",2,658,667,-1,0,20,2223,4.28954423592493,,
417690604,20150317063000,20150317094500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-17-AS--Singapore-Lee%20Kuan%20Yew/id-799ee6d2879543bb8c0aac61dd77ff5d,1,469,520,489,1,100,1337,0.0,,
417690604,20150317063000,20150317101500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-17-AS-Singapore-Lee-Kuan-Yew/id-a6240dc5e4494de497be0bae28e49ff7,1,447,498,467,1,100,1308,0.0,,
417696027,20150317070000,20150317101500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-17-AS-Singapore-Lee-Kuan-Yew/id-a6240dc5e4494de497be0bae28e49ff7,1,447,498,459,1,100,1308,0.0,,
417696027,20150317070000,20150317094500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-17-AS--Singapore-Lee%20Kuan%20Yew/id-799ee6d2879543bb8c0aac61dd77ff5d,1,469,520,481,1,100,1337,0.0,,
417726474,20150317094500,20150317101500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-17-AS-Singapore-Lee-Kuan-Yew/id-a6240dc5e4494de497be0bae28e49ff7,3,1218,-1,1252,1,70,1308,0.0,,
417726474,20150317094500,20150317094500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-17-AS--Singapore-Lee%20Kuan%20Yew/id-799ee6d2879543bb8c0aac61dd77ff5d,3,1248,-1,1282,1,70,1337,0.0,,
417954019,20150318013000,20150318063000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-18-AS--Singapore-Lee%20Kuan%20Yew/id-f009517ceeaf426f933c12ad31a793c5,2,602,-1,622,1,100,1397,-0.89686098654709,,
417957673,20150318014500,20150318063000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-18-AS--Singapore-Lee%20Kuan%20Yew/id-f009517ceeaf426f933c12ad31a793c5,4,1302,-1,1336,1,70,1397,-0.89686098654709,,
417957674,20150318014500,20150318161500,1,diamonds.net,http://www.diamonds.net/News/NewsItem.aspx?ArticleID=51681&ArticleTitle=Press+Release:+IIa+Technologies+Opens+Diamond+Greenhouse+in+Singapore,8,2636,-1,2694,1,100,5542,3.78973105134474,,
417994021,20150318050000,20150318161500,1,diamonds.net,http://www.diamonds.net/News/NewsItem.aspx?ArticleID=51681&ArticleTitle=Press+Release:+IIa+Technologies+Opens+Diamond+Greenhouse+in+Singapore,10,2943,-1,3021,0,40,5542,3.78973105134474,,
417995223,20150318050000,20150318161500,1,diamonds.net,http://www.diamonds.net/News/NewsItem.aspx?ArticleID=51681&ArticleTitle=Press+Release:+IIa+Technologies+Opens+Diamond+Greenhouse+in+Singapore,8,2636,-1,2646,1,100,5542,3.78973105134474,,
418100744,20150318133000,20150318161500,1,diamonds.net,http://www.diamonds.net/News/NewsItem.aspx?ArticleID=51681&ArticleTitle=Press+Release:+IIa+Technologies+Opens+Diamond+Greenhouse+in+Singapore,4,1266,1224,1254,1,100,5542,3.78973105134474,,
418100265,20150318133000,20150318161500,1,diamonds.net,http://www.diamonds.net/News/NewsItem.aspx?ArticleID=51681&ArticleTitle=Press+Release:+IIa+Technologies+Opens+Diamond+Greenhouse+in+Singapore,4,1224,1266,1254,1,100,5542,3.78973105134474,,
418312662,20150319034500,20150319081500,1,campaignasia.com,"http://www.campaignasia.com/Article/395532,Suresh+Ramaswamy+joins+as+digital+lead+regional+director+Southeast+Asia+for+Grey+Group+Singapore.aspx",1,195,-1,226,1,100,1544,2.40963855421687,,
418733169,20150320123000,20150320123000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-20-AS--Singapore-Death%20Hoax/id-61d839d184664c34817fde9f0cea9cb2,1,39,100,86,1,100,791,-8.94308943089431,,
418959318,20150321083000,20150321143000,1,ap.org,http://hosted2.ap.org/CAVAN/7d8cc182f2be4ace870269f44557ee9a/Article_2015-03-21-AS--Singapore-Lee%20Kuan%20Yew/id-86bc6a28d5514493aeba40bee21bc8b2,2,1109,-1,1143,1,70,1224,1.03626943005181,,
418959318,20150321083000,20150321143000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-21-AS--Singapore-Lee%20Kuan%20Yew/id-86bc6a28d5514493aeba40bee21bc8b2,2,1132,-1,1166,1,70,1224,1.02040816326531,,
419072752,20150322000000,20150322221500,1,ap.org,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,13,3077,-1,3047,1,30,7054,-2.12389380530974,,
419072752,20150322000000,20150322224500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,13,3067,-1,3037,1,30,6928,-2.15633423180593,,
419072752,20150322000000,20150322223000,1,ap.org,http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,13,3077,-1,3047,1,30,7054,-2.12389380530974,,
419075029,20150322001500,20150322224500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,21,-1,5294,5288,1,100,6928,-2.15633423180593,,
419075029,20150322001500,20150322221500,1,ap.org,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,21,-1,5335,5329,1,100,7054,-2.12389380530974,,
419075029,20150322001500,20150322223000,1,ap.org,http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,21,-1,5335,5329,1,100,7054,-2.12389380530974,,
419080590,20150322004500,20150322070000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Lee%20Kuan%20Yew/id-b7ffe7190ae14fa3b1b8b50342f963ca,5,1202,-1,1229,1,80,2307,0.265251989389919,,
419080590,20150322004500,20150322051500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS-Singapore-Lee-Kuan-Yew/id-13eefc75c1a7438db146e649c14f1bed,5,1183,-1,1210,1,80,2289,0.2680965147453,,
419088445,20150322013000,20150322214500,1,ap.org,http://hosted2.ap.org/vabrm/nationalworld/Article_2015-03-22-AS--Singapore-Lee%20Kuan%20Yew-Timeline/id-329f9810277341a782a2f432d8df7503,1,596,-1,585,1,80,2021,1.39372822299652,,
419088915,20150322013000,20150322214500,1,ap.org,http://hosted2.ap.org/vabrm/nationalworld/Article_2015-03-22-AS--Singapore-Lee%20Kuan%20Yew-Timeline/id-329f9810277341a782a2f432d8df7503,1,-1,596,585,1,100,2021,1.39372822299652,,
419088915,20150322013000,20150322223000,1,ap.org,http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,19,-1,4731,4719,1,100,7054,-2.12389380530974,,
419088445,20150322013000,20150322224500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,19,4721,-1,4709,1,100,6928,-2.15633423180593,,
419088915,20150322013000,20150322224500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,19,-1,4721,4709,1,100,6928,-2.15633423180593,,
419088915,20150322013000,20150322221500,1,ap.org,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,19,-1,4731,4719,1,100,7054,-2.12389380530974,,
419088445,20150322013000,20150322223000,1,ap.org,http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,19,4731,-1,4719,1,100,7054,-2.12389380530974,,
419088445,20150322013000,20150322221500,1,ap.org,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-79133e791f3e4ce9b7eb74aa6722d607,19,4731,-1,4719,1,100,7054,-2.12389380530974,,
419108485,20150322041500,20150322211500,1,ap.org,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-fb05f15bda15424d8e8e2f984542b6fc,3,1140,-1,1174,1,70,1378,-3.36538461538461,,
419108485,20150322041500,20150322213000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-4ab0a9e9928141d893da9c426a22f248,3,1144,-1,1178,1,70,1359,-3.34928229665072,,
419108248,20150322041500,20150322051500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS-Singapore-Lee-Kuan-Yew/id-13eefc75c1a7438db146e649c14f1bed,8,1449,1508,1494,1,60,2289,0.2680965147453,,
419108486,20150322041500,20150322051500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS-Singapore-Lee-Kuan-Yew/id-13eefc75c1a7438db146e649c14f1bed,8,1528,1449,1494,0,30,2289,0.2680965147453,,
419108249,20150322041500,20150322051500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS-Singapore-Lee-Kuan-Yew/id-13eefc75c1a7438db146e649c14f1bed,8,1449,1528,1494,0,30,2289,0.2680965147453,,
419108109,20150322041500,20150322070000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Lee%20Kuan%20Yew/id-b7ffe7190ae14fa3b1b8b50342f963ca,8,1527,1468,1513,1,60,2307,0.265251989389919,,
419108485,20150322041500,20150322213000,1,ap.org,http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2015-03-22-AS--Singapore-Obit-Lee%20Kuan%20Yew/id-fb05f15bda15424d8e8e2f984542b6fc,3,1140,-1,1174,1,70,1378,-3.36538461538461,,
419108486,20150322041500,20150322070000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Lee%20Kuan%20Yew/id-b7ffe7190ae14fa3b1b8b50342f963ca,8,1547,1468,1513,0,30,2307,0.265251989389919,,
419108249,20150322041500,20150322070000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Lee%20Kuan%20Yew/id-b7ffe7190ae14fa3b1b8b50342f963ca,8,1468,1547,1513,0,30,2307,0.265251989389919,,
419108485,20150322041500,20150322051500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS-Singapore-Lee-Kuan-Yew/id-13eefc75c1a7438db146e649c14f1bed,3,570,-1,604,1,70,2289,0.2680965147453,,
419108248,20150322041500,20150322070000,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS--Singapore-Lee%20Kuan%20Yew/id-b7ffe7190ae14fa3b1b8b50342f963ca,8,1468,1527,1513,1,60,2307,0.265251989389919,,
419108109,20150322041500,20150322051500,1,ap.org,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-03-22-AS-Singapore-Lee-Kuan-Yew/id-13eefc75c1a7438db146e649c14f1bed,8,1508,1449,1494,1,60,2289,0.2680965147453,,
