GLOBALEVENTID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
530332935,20160414000000,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,2,830,-1,909,1,50,3003,6.651376146789,,
530348560,20160414003000,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,1,201,-1,192,1,40,3003,6.651376146789,,
530348560,20160414003000,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,1,-1,201,192,1,50,3003,6.651376146789,,
530367056,20160414020000,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,2,830,-1,909,0,10,3003,6.651376146789,,
530652019,20160414211500,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,6,2657,2708,2698,0,20,3003,6.651376146789,,
530652022,20160414211500,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,4,2335,2349,2359,0,20,3003,6.651376146789,,
530653299,20160414211500,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,4,2349,2335,2359,0,20,3003,6.651376146789,,
530653300,20160414211500,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,4,2349,2335,2359,1,60,3003,6.651376146789,,
530653295,20160414211500,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,1,235,-1,223,0,10,3003,6.651376146789,,
530652021,20160414211500,20160414211500,1,broadwayworld.com,http://www.broadwayworld.com/bwwclassical/article/Australian-World-Orchestra-Announces-Concert-in-Singapore-to-Celebrate-5th-Anniversary-Oct-1-20160414,6,2657,2687,2681,1,60,3003,6.651376146789,,
