GLOBALEVENTID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
524049968,20160324100000,20160324191500,1,nationmultimedia.com,http://www.nationmultimedia.com/business/KPN-Music-Academy-planned-for-Singapore-in-strateg-30282409.html,10,2506,-1,2547,1,100,2531,2.60663507109005,,
524187680,20160324184500,20160324191500,1,nationmultimedia.com,http://www.nationmultimedia.com/business/KPN-Music-Academy-planned-for-Singapore-in-strateg-30282409.html,10,2506,-1,2473,1,100,2531,2.60663507109005,,
524195237,20160324191500,20160324191500,1,nationmultimedia.com,http://www.nationmultimedia.com/business/KPN-Music-Academy-planned-for-Singapore-in-strateg-30282409.html,4,712,760,723,1,100,2531,2.60663507109005,,
524195210,20160324191500,20160324191500,1,nationmultimedia.com,http://www.nationmultimedia.com/business/KPN-Music-Academy-planned-for-Singapore-in-strateg-30282409.html,10,2506,-1,2516,1,100,2531,2.60663507109005,,
572772111,20160825201500,20160825201500,1,indiatimes.com,http://timesofindia.indiatimes.com/Entertainment/Tamil/Music/Chennai2Singapore-team-stuck-in-Myanmar-earthquake/articleshow/53859112.cms,1,71,-1,158,0,40,1191,-2.79069767441861,,
572771573,20160825201500,20160825201500,1,indiatimes.com,http://timesofindia.indiatimes.com/Entertainment/Tamil/Music/Chennai2Singapore-team-stuck-in-Myanmar-earthquake/articleshow/53859112.cms,1,65,73,160,1,60,1191,-2.79069767441861,,
572770882,20160825201500,20160825201500,1,indiatimes.com,http://timesofindia.indiatimes.com/Entertainment/Tamil/Music/Chennai2Singapore-team-stuck-in-Myanmar-earthquake/articleshow/53859112.cms,4,510,608,549,1,50,1191,-2.79069767441861,,
572771267,20160825201500,20160825201500,1,indiatimes.com,http://timesofindia.indiatimes.com/Entertainment/Tamil/Music/Chennai2Singapore-team-stuck-in-Myanmar-earthquake/articleshow/53859112.cms,4,608,510,549,1,50,1191,-2.79069767441861,,
